أولا على ابن غانم غيره بإفريقية ورحل في العلم سنة ثمان	23	31	بإفريقية
ورش ومن أجله اعتمد أهل الأندلس على قراءة ورش روى عنه	23	30	الأندلس
المروزي المؤدب الوفاة ه نزيل بغداد عن سليمان بن أرقم وعطاف	29	34	بغداد
من موالي آل العباس حدث بنيسابور عن الليث بن سعد ومالك	23	31	بنيسابور
قليل الحديث قال الخطيب قدم بغداد زمن المأمون وجرى بينه وبين	27	32	بغداد
الحزامي وخلق سواهم فرجع إلى الأندلس بعلم جم وفقه كثير وكان	28	35	الأندلس
ابن حبيب فقال مات علم الأندلس بل والله علم الدنيا وقال	22	29	الأندلس
هو أول من أظهر الحديث بالأندلس وكان لا يميز صحيحه من	22	30	بالأندلس
وقد سكن بلد البيرة من الأندلس مدة ثم استقدمه الأمير عبد	22	29	الأندلس
بن الحكم فرتبه في الفتوى بقرطبة وقرر مع يحيى بن يحيى	25	31	بقرطبة
تفرد عبد الملك برئاسة العلم بالأندلس قال ابن الفرضي وكان حافظا	28	36	بالأندلس
عبد الملك بن حبيب عالم الأندلس ويحيى بن يحيى عاقلها وعيسى	23	30	الأندلس
وهب وابن القاسم وكان يفتي بالأندلس أولا على مذهب الأوزاعي ثم	26	34	بالأندلس
توفي سنة ثلاث وثلاثين ومائتين بالأندلس في شعبان وقال بعضهم روى	30	38	بالأندلس
ه مولى بني جشم نزل بغداد ونشر بها علما كثيرا سمع	19	24	بغداد
جميع من رأيت مثل مسدد بالبصرة والقواريري ببغداد وصدقة بمرو وقال	22	29	بالبصرة
ما رأيت أحدا أعلم بحديث البصرة من القواريري ومن علي ومن	24	30	البصرة
فخرجت أطلب الصلاة في قبائل البصرة فإذا الناس قد صلوا فقلت	27	33	البصرة
وقال الحسين بن فهم توفي ببغداد يوم الجمعة لثلاث عشرة خلت	24	30	ببغداد
بواسط وأبي عبد الرحمن المقرئ بمكة وأبي اليمان بحمص والأنصاري بالبصرة	29	33	بمكة
أبو عمرو الوفاة ه روى بإصبهان عن والده وعن سفيان بن	22	29	بإصبهان
إلى الحجاز والري والبصرة والشام وبغداد وصنف المسند والتفسير وغير ذلك	32	38	وبغداد
لا شيء قال فخرجت من مكة ودخلت على عثمان وهو في	20	23	مكة
الرازي الدشتكي الوفاة ه نزيل البصرة عن عبد الرحمن بن عبد	29	35	البصرة
ابن وهب وابن القاسم توفي بالأندلس سنة سبع وثلاثين ومائتين 	25	33	بالأندلس
لكثرة بكائه وكان ثقة جاور بمكة نحوا من عشرين سنة ومات	26	30	بمكة
علي ابن المديني إذا قدم بغداد تصدر الحلقة وجاء يحيى وأحمد	24	29	بغداد
أظهر السنة وإذا ذهب إلى البصرة أظهر التشيع وقال السراج سمعت	24	30	البصرة
الساجي قدم علي ابن المديني البصرة فصار إليه بندار فجعل يقول	27	33	البصرة
الحسن البصري الوفاة ه سكن بغداد وحدث عن جرير بن عبد	26	31	بغداد
كان من كبار علماء اللسان ببغداد حمل عن أبي عبيدة والأصمعي	25	31	ببغداد
سمعت منه شيخ مغفل قدم بغداد واجتمع عليه خلق  عمر	22	27	بغداد
ثم سخط عليه ونفاه توفي ببغداد  عمر بن موسى أبو	23	29	ببغداد
ذي الحجة سنة اثنتين وثلاثين ببغداد زاد ابن فهم توفي لأربع	28	34	ببغداد
سالم الشاشي الوفاة ه حدث ببغداد عن عبيد الله بن عمرو	25	31	ببغداد
جعفر وأبا الأحوص وخلقا كثيرا بخراسان والعراق والحجاز ومصر وعنه الجماعة	29	36	بخراسان
أبو مالك الوفاة ه حدث ببغداد عن أبي عوانة وغيره وعنه	22	28	ببغداد
حماد الصفار الوفاة ه حدث ببغداد في سنة اثنتين وثلاثين عن	25	31	ببغداد
الوفاة ه من كبار المقرئين ببغداد قرأ على أبي الحسن الكسائي	26	32	ببغداد
إسحاق بن راهويه كان نصف خراسان  محمد بن أبي العتاهية	24	30	خراسان
في تفسير القرآن كتبه الناس ببغداد وكان ينزل قطيعة الربيع وقال	27	33	ببغداد
الأعراب الذين كانوا ينزلون بظاهر الكوفة بني أسد وبني عقيل فاستكثر	33	39	الكوفة
البصري الأثرم الوفاة ه نزيل بغداد عن حماد بن سلمة وهمام	28	33	بغداد
في الوفاة أيام قدم محمد بغداد فتوفي بها وكان أديبا عالما	24	29	بغداد
قدم علينا محمد بن سلام بغداد سنة اثنتين وعشرين فاعتل علة	23	28	بغداد
الله الكوفي الوفاة ه قاضي بغداد وصاحب أبي يوسف القاضي أخذ	26	31	بغداد
عبد العزيز وجرجرايا بين واسط وبغداد سكن المخرم من بغداد عن	29	35	وبغداد
زرعة وغيره وقال البخاري مات بجرجرايا لانسلاخ جمادى الآخرة سنة أربعين	28	36	بجرجرايا
النصري في ذكر أهل الفتوى بدمشق محمد بن عائذ وقال النسائي	25	30	بدمشق
قال عمرو بن دحيم مات بدمشق لخمس بقين من ربيع الآخر	21	26	بدمشق
الزبرقان المكي الوفاة ه نزيل بغداد عن سفيان بن عيينة وحاتم	29	34	بغداد
الكوفي سندولا الوفاة ه حدث ببغداد عن عبد السلام بن حرب	27	33	ببغداد
الحسين بن الجنيد ما رأيت بالكوفة مثل محمد بن عبد الله	25	32	بالكوفة
بالعراق مثل أحمد بن حنبل ببغداد ومحمد بن عبد الله بن	25	31	ببغداد
سندولا الوفاة ه من رؤساء همذان كثير الحج والغزو والعبادة يقال	25	30	همذان
الله المدني الوفاة ه نزيل سمرقند عن يعقوب بن إبراهيم بن	26	32	سمرقند
وغيره توفي سنة ثمان وثلاثين بالبصرة  د محمد بن أبي	28	35	بالبصرة
الأصبهانيان قال أبو نعيم قدم إصبهان بعد الثلاثين  محمد بن	29	35	إصبهان
المنذر البغدادي الوفاة ه حدث بإصبهان سنة اثنتين وثلاثين عن سفيان	29	36	بإصبهان
ويذكر أنه كان أحفظ من بالبصرة في وقته وأثبتهم في يزيد	22	29	بالبصرة
وقال أبو بكر الأعين مشايخ خراسان ثلاثة أولهم قتيبة والثاني محمد	26	32	خراسان
مائة سنة أو نحوها ومات بالبصرة سنة خمس وثلاثين ومائتين وقيل	23	30	بالبصرة
الدمشقي البتلهي الوفاة ه قاضي دمشق وابن قاضيها عن أبيه وجادة	30	34	دمشق
سبب الحرب بين اليمانية والقيسية بدمشق جمع ابن بيهس القيسية لهدم	32	37	بدمشق
كتاب المأمون ورد على متولي دمشق بامتحان قاضي دمشق محمد بن	27	31	دمشق
مع المأمون استعمل على قضاء دمشق محمد بن يحيى البتلهي فلما	27	31	دمشق
نجيح المكي الوفاة ه قدم أصبهان عن هشيم والفضيل بن عياض	24	30	أصبهان
أبي توبة الوفاة ه حدث ببغداد عن ضمرة بن ربيعة وعبد	22	28	ببغداد
حجة وتوفي سنة أربع وثلاثين بمكة ذكره ابن حبان في الثقات	27	31	بمكة
عاتكة المغنية الغناء وقدمت به الكوفة واشتراه إبراهيم الموصلي منها بثلاثين	30	36	الكوفة
الحسن الحراني الوفاة ه حدث ببغداد عن أبي المليح وعبيد الله	27	33	ببغداد
الزبيري المدني الوفاة ه نزيل بغداد سمع أباه ومالكا والضحاك بن	29	34	بغداد
العباسي الوفاة ه ولي إمرة دمشق للأمين وولي قبلها البصرة ودعي	26	30	دمشق
كان أبي على شرطة منصور بدمشق وكان الأمين يعجبه البلور فدس	23	28	بدمشق
الصقر فلما رجع المأمون إلى بغداد وجد القلة فردها إلى جامع	27	32	بغداد
أبو عمران الوفاة ه نزيل أنطاكية عن معتمر بن سليمان وعبد	24	31	أنطاكية
ه صدوق صاحب حديث سمع بالبصرة عبد الوهاب الرومي وغندرا وابن	21	28	بالبصرة
قال محمد بن وضاح لقيته بالقيروان وهو كثير الحديث رحل إلى	23	32	بالقيروان
وهو ثقة وقال العنسي لقيته بالقيروان وقد كف وقال ابن لبابة	26	35	بالقيروان
وكان من القيمين بمذهب الشافعي بمكة قلت ذكره الترمذي في آخر	30	34	بمكة
محمد النيسابوري الوفاة ه قاضي نيسابور تفقه على محمد بن الحسن	30	37	نيسابور
نهيك بن حسل ولي قضاء نيسابور بضع عشرة سنة ولم يزل	21	28	نيسابور
عند السلطان والرعية وله عندنا بنيسابور آثار كبيرة مذكورة وكانت كتب	30	38	بنيسابور
في رمضان حكى إمام مسجد قرطبة أنه رأى هارون بن سالم	23	28	قرطبة
المكي القاضي الوفاة ه نزيل بغداد روى عن عبد الله بن	27	32	بغداد
أحمد بن محمد الواثقي أمير البصرة عن أبيه قال كنت أحد	26	32	البصرة
علي المروزي الوفاة ه نزيل بغداد كان خزازا وأضر بأخرة روى	26	31	بغداد
أبي حاتم سمع منه أبي ببغداد سنة خمس عشرة بعد ما	21	27	ببغداد
هارون العبدي الوفاة ه حدث ببغداد عن أبي المليح الرقي وبقية	26	32	ببغداد
الحارث المروذي الوفاة ه نزيل بغداد عن أبي المليح وعبيد الله	29	34	بغداد
أحمد بن حنبل وطائفة وحدث بإصبهان سنة عشرين ومائتين قال ابن	25	32	بإصبهان
بقليل وقال أبو الشيخ مات بالبصرة سنة خمس وثلاثين  ت	25	32	بالبصرة
ثمان وثلاثين بالطالقان من بلاد خراسان  د الهيثم بن خالد	31	37	خراسان
خالد المصيصي الوفاة ه حدث ببغداد بعد الخمسين و  الهيثم	26	32	ببغداد
بالأخبار وأيام الناس دخل إلى الأندلس وغيرها روى عنه ولده عمارة	29	36	الأندلس
أبو زرعة الدمشقي كان القراء بدمشق الذين يحكمون القراءة الشامية العثمانية	28	33	بدمشق
زياد وبقية وطائفة وأصله من سجستان وكان عابدا صالحا قانتا لله	27	33	سجستان
ه أصله من الأنبار ونشأ ببغداد وسمع بها وبالحجاز والشام ومصر	23	29	ببغداد
وعشرين سنة خرجت راجلا من بغداد إلى مكة هذا منذ خمسين	25	30	بغداد
عيسى كثير بن وسلاس إلى الأندلس وتولى بني ليث وولد يحيى	23	30	الأندلس
روى عنه خلق من علماء الأندلس وانتفعوا به وبعلمه وبفضله ونال	21	28	الأندلس
يعط أحد من أهل العلم بالأندلس من الحظوة وعظم القدر وجلالة	21	29	بالأندلس
عبد الرحمن بن الحكم أمير الأندلس نظر إلى جارية في رمضان	25	32	الأندلس
قدم يحيى بن يحيى إلى الأندلس بعلم كثير فعادت فتيا الأندلس	21	28	الأندلس
بن عمر بن لبابة فقيه الأندلس عيسى بن دينار وعالمها عبد	21	28	الأندلس
الأمر في الهيج فهرب إلى طليطلة ثم استأمن فكتب له الأمير	24	30	طليطلة
وبه ظهر مذهب الإمام مالك بالأندلس فإنه عرض عليه القضاء فامتنع	25	33	بالأندلس
الأندلس لا يولي القضاء بمدائن الأندلس إلا من يشير به يحيى	30	37	الأندلس
بن جميل الوفاة ه حدث ببغداد عن أبي جعفر الرازي وإسرائيل	21	27	ببغداد
محمد اليمامي الوفاة ه نزيل مكة شيخ معمر تفرد بالرواية عن	27	30	مكة
قد أمر أن يحمل إلى بغداد في أربعين رطل حديد قال	19	24	بغداد
رحمه الله ثم رجع إلى مكة وبها توفي سنة ست وثلاثين	21	24	مكة
الصالحين وتوفي سنة أربعين ومائتين بطرسوس  ماني الموسوس هو أبو	34	40	بطرسوس
الأديب الشاعر الوفاة ه نزيل بغداد له نظم بديع وكان يسكن	28	33	بغداد
النصارى فقاتلهم وأنجده صالح أمير دمشق وفي جمادى الآخرة ماجت النجوم	33	37	دمشق
نصفها وزلزلت الري وجرجان ونيسابور وطبرستان وأصبهان وتقطعت جبال وتشققت الأرض	34	42	وطبرستان
آلاف ورجعوا وحج بالناس والي مكة عبد الصمد بن موسى بن	28	31	مكة
وفي آخرها قدم المتوكل إلى دمشق فأعجبته وبنى له القصر بداريا	26	30	دمشق
بن محمد النبال القواس مقرئ مكة وأحمد بن نصر النيسابوري وإسحاق	27	30	مكة
خلق بالعراق والمغرب وسقطت من أنطاكية نيف وتسعون برجا وتقطع جبلها	29	36	أنطاكية
أصوات هائلة وهلك أكثر أهل اللاذقية تحت الردم وذهبت جبلة بأهلها	26	34	اللاذقية
وهدمت بالس وغيرها وامتدت إلى خراسان ومات خلائق منها وأمر المتوكل	29	35	خراسان
من أهل بلبيس وغارت عيون مكة وفيها أمر المتوكل ببناء الماحوزة	24	27	مكة
معه ثلاثمائة ألف دينار لأهل مكة ومائة ألف لأهل المدينة ومائة	28	31	مكة
لإجراء الماء من عرفات إلى مكة سنة سبع وأربعين فيها توفي	26	29	مكة
الصفار واستولى على معظم إقليم خراسان وسار من سجستان ونزل هراة	30	36	خراسان
عبد الله بن طاهر إلى بغداد فبايع له الناس وأعطى المستعين	21	26	بغداد
أخوه طاهر بن عبد الله بخراسان فعقد المستعين لابنه محمد بن	22	29	بخراسان
الفلاس وفي صفر شغب الجند ببغداد عند مقتل عمر بن عبيد	25	31	ببغداد
مجاهدين وعند استيلاء الترك على بغداد وقتلهم المتوكل وغيره وتمكنهم من	31	36	بغداد
السرح وأبو الحسن البزي مقرئ مكة والحارث بن مسكين وأبو حاتم	28	31	مكة
زيد بن علي بن الحسين بالكوفة وقتل في المصاف بينه وبين	21	28	بالكوفة
عبد الله بن طاهر بناحية الكوفة ومحمود بن خالد وهشام بن	24	30	الكوفة
مرتين فبعث المستعين جيشا إلى همذان يكون مسلحة وفيها عقد المستعين	29	34	همذان
جعفر بن عبد الواحد إلى البصرة لأنه عزل عن القضاء وبعث	23	29	البصرة
إلي فكتبت إليه فقدم إلى سمرقند فخرجنا فلما علم جبغويه استقبلنا	24	30	سمرقند
الليث وخلقا كثيرا بالعراق ومصر وخراسان وعنه البخاري والترمذي وأبو بكر	31	38	وخراسان
بن إسحاق بن خزيمة وأهل خراسان وسألوه عن العلل والجرح والتعديل	23	29	خراسان
بن حنبل في المغازي وقدم نيسابور سنة إحدى وأربعين ولا تاريخ	24	31	نيسابور
الصيدلاني الحافظ الوفاة ه نزيل مكة صحب يحيى القطان وكان عارفا	31	34	مكة
البغدادي البزاز الوفاة ه نزيل نيسابور عن علي بن عاصم ويزيد	30	37	نيسابور
الرباطي الأشقر الوفاة ه نزيل نيسابور سمع وكيعا وعبد الرزاق وإسحاق	29	36	نيسابور
الله إنه يكتب الحديث عني بخراسان فإن عاملتني بهذا رموا بحديثي	25	32	بخراسان
كان أبوه جنديا من جنود طبرستان فولد له أحمد بمصر سنة	23	30	طبرستان
بكر بن أبي داود وقدم بغداد سنة اثنتي عشرة ومائتين فسمع	21	26	بغداد
فقال ثقة كتبت عنه بمصر ودمشق وأنطاكية وقال البخاري هو ثقة	23	28	ودمشق
وارة الحافظ أحمد بن حنبل ببغداد وأحمد بن صالح بمصر والنفيلي	25	31	ببغداد
من أين أنت قلت من بغداد قال تكتب لي موضع منزلك	18	23	بغداد
ه أحد الأئمة أصله من الكوفة سمع ابن عيينة والوليد بن	21	27	الكوفة
وصحب أبا سليمان الداراني وأخذ بدمشق عن أبي مسهر وجماعة وعنه	30	35	بدمشق
أحمد بن أبي الحواري عندنا بطرسوس فلما صلى العتمة قام يصلي	26	32	بطرسوس
بن يحيى بن معاذ أمير دمشق أن أحضر المحدثين بدمشق فامتحنهم	21	25	دمشق
وبذلوا الخطوط عليه فهرب من دمشق إلى مكة وجاور حتى كتب	27	31	دمشق
الوفاة ه وجوبار من أعمال هراة روى عن جرير وابن عيينة	25	29	هراة
البسري الدمشقي الوفاة ه نزيل بغداد سمع الوليد بن مسلم وعراك	29	34	بغداد
وآخرون وكان من نساك أهل البصرة وثقاتهم توفي سنة ست وأربعين	24	30	البصرة
طويلا وكبر وضعف بصره مات بالبصرة سنة سبع وأربعين في رمضان	25	32	بالبصرة
الخطيب ولد أبو عبد الله ببغداد ونشأ بها وطلب العلم بها	24	30	ببغداد
سنة ثلاث وثمانين وخرجت إلى الكوفة في تلك الأيام ودخلت البصرة	27	33	الكوفة
مات فيها مالك وقال قدمنا مكة سنة سبع وثمانين وقد مات	25	28	مكة
وفي سنة ست وتسعين وأقمت بمكة سنة سبع وخرجنا سنة ثمان	24	28	بمكة
الحميد وقال رأيت ابن وهب بمكة ولم أكتب عنه وقال محمد	25	29	بمكة
عزم أبي على الخروج إلى مكة ورافق يحيى بن معين فقال	23	26	مكة
الرزاق قال فمضينا حتى دخلنا مكة فإذا عبد الرزاق في الطواف	28	31	مكة
سمعت وكيعا يقول ما قدم الكوفة مثل ذاك الفتى يعني أحمد	23	29	الكوفة
المزني قال لي الشافعي رأيت ببغداد شابا إذا قال حدثنا قال	27	33	ببغداد
سمعت الشافعي يقول خرجت من بغداد فما خلفت بها رجلا أفضل	26	31	بغداد
وسمعت أبي يقول رأيت قتيبة بمكة فقلت لأصحاب الحديث كيف تغفلون	26	30	بمكة
حسين قال سمعت رجلا من خراسان يقول عندنا ليرون أحمد بن	22	28	خراسان
فكيف كتب لك قال كنا بمكة مقيمين عند سفيان بن عيينة	20	24	بمكة
حنبل قلت لا قال فائت بغداد وسل عنه فإذا رأيته فقل	21	26	بغداد
أكون في بعض تلك الشعاب بمكة حتى لا أعرف قد بليت	23	27	بمكة
ينكر ذلك وقدم علينا من خراسان ابن خالة جدي فنزل على	23	29	خراسان
أحمد عمن بقي من أهلهم بخراسان في خلال ما يأكل فربما	22	29	بخراسان
قال سمعت الشافعي يقول رأيت ببغداد ثلاث أعجوبات رأيت فيها نبطيا	27	33	ببغداد
بعض الناس ولي سعيد قضاء الكوفة ومات سنة ثلاث وثلاثمائة وهذا	24	30	الكوفة
بالروم ورجع فرد أحمد إلى بغداد وأما المتوكل فإنه لما أحضر	25	30	بغداد
قال صالح وصار أبي إلى بغداد مقيدا فمكث بالياسرية أياما ثم	22	27	بغداد
عبد الله في دار عمارة ببغداد في إسطبل لمحمد بن إبراهيم	22	28	ببغداد
ميمون بن الأصبغ قال كنت ببغداد فسمعت ضجة فقلت ما هذا	24	30	ببغداد
وإسحاق بن إبراهيم يعني نائب بغداد عن يساره فلما صار في	28	33	بغداد
فلما اشتد الأمر على أهل بغداد وأظهرت القضاة المحنة وفرق بين	24	29	بغداد
ولا شيئا منها في تاريخ دمشق مع فرط استقصائه ومع صحة	23	27	دمشق
وقدم ابنه محمد خليفة له ببغداد ولم يكن عند أبي عبد	24	30	ببغداد
أحمد بن حنبل خرج من بغداد ولم يأت محمدا مولاك فقال	20	25	بغداد
يذكرونه من أهل العفاف والصلاح ببغداد والكوفة فوجه منها إلى أبي	30	36	ببغداد
بن إبراهيم وابنه محمد وولي بغداد عبد الله بن إسحاق فجاء	27	32	بغداد
رجاء أن يطلق وينحدر إلى بغداد فوجه إليه المتوكل خلعة وأتوه	24	29	بغداد
أبا عبد الله بعد ذلك ببغداد يقول لما دخلت عليه وجلست	21	27	ببغداد
صالح وجه بهذه الثياب إلى بغداد تباع ويتصدق بثمنها ولا يشتري	25	30	بغداد
كل يوم ثم أحدر إلى بغداد بعدما أشهد عليه ببيع ضياعه	19	24	بغداد
قال صالح ثم انحدرت إلى بغداد وخلفت عبد الله عنده فإذا	23	28	بغداد
إلي أن علويا قدم من خراسان وأنك وجهت إليه من يلقاه	20	26	خراسان
ذكر قصة في قدوم المتوكل بغداد وإشارته على صالح بأن لا	24	29	بغداد
وجه ابن طاهر يعني نائب بغداد بحاجبه مظفر ومعه غلامين معهما	23	28	بغداد
يقع مثل هذا الحادث في بغداد ولا يرويه جماعة تتوفر هممهم	22	27	بغداد
بن السائب المخزومي أصله من همذان أسلم على يد السائب بن	27	32	همذان
عن ابن كثير إمام أهل مكة نفسه قرأ عليه بعد أن	21	24	مكة
الوضع وعاش ثمانين سنة وتوفي بمكة سنة خمسين ومائتين وقد روى	28	32	بمكة
وغيرهم توفي سنة خمس وأربعين بمكة قال ابن مجاهد قال لي	28	32	بمكة
الزيات له ذكر في تاريخ دمشق  ن أحمد بن مصرف	23	27	دمشق
المروروذي الأصل الوفاة ه نزيل بغداد وصاحب المسند المشهور سمع هشيما	30	35	بغداد
متفقها فأخذ عنه وكان يفتي بنيسابور على مذهبه وعليه تفقه ابن	26	34	بنيسابور
بن عبد الرحمن الدارمي وأهل سمرقند توفي سنة خمس وأربعين 	27	33	سمرقند
مصعب الزهري فقالوا إن قبلنا ببغداد رجلا يقول لفظه بالقرآن مخلوق	28	34	ببغداد
سنة تسع عشرة ومائتين إلى مكة فقلت لأبي عمن أكتب فقال	25	28	مكة
ولد زياد بن أبيه أمير الكوفة ذكره يعقوب بن السكيت فقال	22	28	الكوفة
إسحاق الحافظ الوفاة ه نزيل بغداد سمع إسماعيل بن جعفر وعبد	27	32	بغداد
كان عابدا فاضلا لم يكن بإصبهان في زمانه مثله ومن دعائه	23	30	بإصبهان
إبراهيم بن الأغلب التميمي أمير القيروان وابن أمرائها أبو أحمد الوفاة	31	39	القيروان
كثير العطاء ميمون الطلعة بنى بإفريقية حصونا كثيرة منيعة واشترى العبيد	29	37	بإفريقية
التيمي المعمري الوفاة ه قاضي البصرة ثقة عن ابن عيينة ويحيى	29	35	البصرة
مكتوم المصاحفي الوفاة ه حدث بالبصرة في هذا الوقت عن أبي	28	35	بالبصرة
الثقفي المروزي الوفاة ه قاضي نيسابور عن النضر بن شميل وروح	29	36	نيسابور
إسحاق الوفاة ه بصري نزل بغداد وكان رأسا في الأدب سمع	24	29	بغداد
إبراهيم بن كامجر المروزي نزيل بغداد أبو يعقوب الحافظ الوفاة ه	30	35	بغداد
المدني الفقيه الوفاة ه نزيل سامراء ثم قاضي نيسابور سمع ابن	28	34	سامراء
المعروف بالسكري الوفاة ه قاضي دمشق روى عن عبيد الله بن	30	34	دمشق
بن أبي دؤاد على قضاء دمشق إسماعيل بن عبد الله السكري	21	25	دمشق
فيحدث به قال البخاري مات بالكوفة سنة إحدى وأربعين وقال موسى	25	32	بالكوفة
محنة خلق القرآن وقد قدم دمشق في صفر سنة أربع وأربعين	24	28	دمشق
من ذي الحجة وخرج من دمشق المتوكل بعد إقامة شهرين وأيام	20	24	دمشق
بن زكريا الطبيب نعت له دمشق وأنها توافق مزاجه وتذهب عنه	23	27	دمشق
إبراهيم بن محمد التيمي قاضي البصرة يقول الخلفاء ثلاثة أبو بكر	28	34	البصرة
النديم الوفاة ه من أهل البصرة عمر دهرا وكان يقول أنا	23	29	البصرة
بن حنبل فاختفى في دار ببغداد ومات فيها ولم يصل عليه	22	28	ببغداد
الله قد خرج المحاسبي إلى الكوفة فكتب الحديث وقال أنا أتوب	25	31	الكوفة
ثقة ثبتا حمله المأمون إلى بغداد وسجنه في المحنة فلم يجب	26	31	بغداد
أن ولي المتوكل فأطلقه فحدث ببغداد ورجع إلى مصر وكتب إليه	27	33	ببغداد
جدا قال القراطيسي فأقام الحارث ببغداد ست عشرة سنة وأطلقه الواثق	31	37	ببغداد
النيسابوري الفقيه الوفاة ه قاضي نيسابور ومفتي أهل الرأي ببلده رحل	32	39	نيسابور
أبو علي الوفاة ه نزيل مكة عن إسحاق بن منصور السلولي	22	25	مكة
وأربعين وكان من جلة العلماء ببغداد  خ الحسن بن خلف	28	34	ببغداد
إلى جده الوفاة ه حدث ببغداد عن إسحاق الأزرق ويحيى القطان	21	27	ببغداد
وأبا الوليد وخلقا بالشام والعراق وخراسان ومصر والنواحي ومات كهلا روى	33	40	وخراسان
الصغاني سمعت قتيبة يقول فتيان خراسان أربعة فذكر هذا والبخاري والدارمي	30	36	خراسان
انتهى الحفظ إلى أربعة من خراسان أبو زرعة والبخاري وعبد الله	25	31	خراسان
صدوق وكانت له جلالة عجيبة ببغداد كان أحمد بن حنبل يرفع	26	32	ببغداد
محمد الحافظ الوفاة ه نزيل مكة عن وكيع وأبي معاوية ومعاذ	26	29	مكة
الدنيا ثلاثة محمد بن يحيى بخراسان وابن الفرات بإصبهان والحسن بن	26	33	بخراسان
ه صاحب ابن المبارك جاور بمكة وروى عن ابن المبارك وسفيان	24	28	بمكة
المعروف بالخليع الوفاة ه أقام ببغداد مدة ينادم الخلفاء وله مع	30	36	ببغداد
قلت أنا رجل من أهل الموصل والغالب على بلدنا الجهمية وقد	19	25	الموصل
البسطامي الدامغاني الوفاة ه نزيل نيسابور سمع ابن عيينة ووكيعا وأبا	33	40	نيسابور
المقرئ الضرير الوفاة ه نزيل سامراء وشيخ المقرئين بالعراق سمع إسماعيل	28	34	سامراء
محله معروفة بالجانب الشرقي من بغداد مات في عشر المائة قال	30	35	بغداد
عمرو البغوي الوفاة ه حدث ببغداد عن شريك القاضي وعيسى بن	25	31	ببغداد
في طبقات الشعراء وكان يكون ببغداد وقيل هو كوفي وقيل اسمه	27	33	ببغداد
جزء الحفار وقد سار إلى خراسان فنادم عبد الله بن طاهر	23	29	خراسان
عن فاسق نعر ابن شكلة بالعراق وأهله فهفا إليه كل أطلس	21	28	بالعراق
سعيد الرملي الوفاة ه حدث ببغداد عن ضمرة بن ربيعة وأيوب	25	31	ببغداد
النون ترجمة طويلة في تاريخ دمشق وأخرى في حلية الأولياء وما	27	31	دمشق
أبو حاتم صدوق كتبت عنه ببيت المقدس  رباح بن جراح	23	27	ببيت
ثقة وثقه الخطيب وقال حدث ببغداد سنة ست وأربعين وممن روى	25	31	ببغداد
أبو داود قدم أبو توبة الكوفة ولم يقدم البصرة وكان يحفظ	22	28	الكوفة
ويقال السمرقندي الوفاة ه نزيل بغداد سمع النضر بن شميل ويزيد	30	35	بغداد
والمعرفة به وقال البخاري مات ببغداد في غرة جمادى الأولى سنة	29	35	ببغداد
ينسب ميدان زياد رحل وسمع بالكوفة عبد الله بن نمير وأبا	25	32	بالكوفة
من أين أنت قلت من نيسابور فقال من تقدمون من الرجلين	18	25	نيسابور
التميمي الأغلبي الوفاة ه أمير القيروان وابن أمرائها ولي بعد أبيه	30	38	القيروان
النسائي لا بأس به توفي بمكة سنة إحدى وأربعين  سعيد	23	27	بمكة
المسمعي النيسابوري الوفاة ه نزيل مكة رحال جوال سمع زيد بن	33	36	مكة
بأس وقال أبو نعيم قدم إصبهان سنة اثنتين وأربعين وحدث بها	22	28	إصبهان
بن شبيب قال بعت داري بنيسابور وأردت التحول إلى مكة بعيالي	21	29	بنيسابور
سلام عليكم فإنا خارجون إلى مكة نجاور بها فسمعت هاتفا يقول	27	30	مكة
البصري الوفاة ه قاضي الرصافة ببغداد وهو من بيت العلم والقضاء	29	35	ببغداد
أحمد بن أبي دؤاد قضاء بغداد وكان من أعيان الجهمية وفضلائهم	22	27	بغداد
أبو معمر الوفاة ه حدث ببغداد عن عبد الأعلى بن عبد	22	28	ببغداد
الخزاعي المصعبي الوفاة ه أمير خراسان وابن أميرها حدث عن سليمان	30	36	خراسان
رجب سنة ثمان وأربعين فولي خراسان ولده محمد بن طاهر بعده	26	32	خراسان
أيضا عن العباس بن الفضل بالموصل  عباد بن زياد الأسدي	24	31	بالموصل
زكريا المطرز دخلت على عباد بالكوفة وكان يمتحن من يسمع منه	27	34	بالكوفة
ه صاحب نوادر ومجون كان ببغداد في هذا العصر قيل إنه	23	29	ببغداد
مولاهم الدمشقي الوفاة ه مقرئ دمشق وإمام جامعها قرأ على أيوب	29	33	دمشق
ولا بالشام ولا بمصر ولا بخراسان في زمان عبد الله بن	24	31	بخراسان
عبد الله بن وهب ومات بسوسة من المغرب سنة خمسين وقيل	21	26	بسوسة
عبد الله أبو بكر الصيدلاني بأنطاكية قال حدثنا عبد الله بن	27	35	بأنطاكية
الوفاة ه شيخ واه حدث بنيسابور عن مالك والليث وابن لهيعة	21	29	بنيسابور
قال موسى بن هارون مات بالبصرة سنة ثلاث وأربعين  خ	22	29	بالبصرة
بن منير قبل الصلاة يكون بفربر فإذا كان وقت الصلاة يرونه	24	29	بفربر
بكر البصري الوفاة ه المجاور بمكة مولى الأنصار سمع سفيان بن	28	32	بمكة
ومن بندار قال السراج مات بمكة في أول جمادى الأولى سنة	25	29	بمكة
ومعاذ هشام وخلقا ورحل إلى الكوفة والبصرة ومصر وعنه البخاري وأبو	26	32	الكوفة
